FILIAL;REFERÊNCIA_COR;DESCRIÇÃO_PRODUTO;CATEGORIA;SUB CATEGORIA;VALOR_VENDA;QTDE_ESTOQUE;STATUS_REFERÊNCIA;MOTIVO_STATUS;STATUS_DESATIVADO
LOJA 04;29.16853_04303;SHORT CLOCHARD BORDADO SALMAO           ;BERMUDA /SHORT;SHORT;179;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.17059_0024;VESTIDO LONGO LAISE                     ;VESTIDO;VESTIDO;339;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.17157_04328;CAMISA ALONGADA RECORTES                ;BLUSA;CAMISA;199;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16785_0024;BLUSA MANGA LONGA METAL ESTRELA         ;BLUSA;BLUSA;99;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17158_0005;CALCA RETA NERVURA                      ;CALÇA;CALÇA;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16709_04329;BLUSA BATA MANGA BORDADA                ;BLUSA;BLUSA;159;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16656_30022;VESTIDO CURTO ESTAMPA NATUREZA MATCHA   ;VESTIDO;VESTIDO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16797_0005;CALCA CANELADA MIX DE LISTRAS           ;CALÇA;CALÇA;109;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17465_1405;SAIA TRICOT LONGA CHEVRON               ;SAIA;SAIA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16857_04329;VESTIDO CURTO MANGA BORDADO             ;VESTIDO;VESTIDO;249;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.16723_0024;BATA DETALHE RENDA                      ;BLUSA;BATA;169;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17324_0005;CROPPED AMARRACAO COSTAS                ;BLUSA;CROPPED;79;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.17069_04328;MACACAO DETALHE VIVO                    ;MACACAO;MACACAO;399;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.17020_04328;VESTIDO MIDI DECOTE V COM NO            ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17082_0005;BLUSA CROPPED FRANZIDA                  ;BLUSA;BLUSA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16664_2614;KIMONO PUNHO LASTEX                     ;COLETE / KIMONO;KIMONO;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17103_0005;CALCA ALFAIATARIA COM BOLSO FACA        ;CALÇA;CALÇA;149;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17189_30167;VESTIDO MIDI ESTAMPA ONCA CAFE          ;VESTIDO;VESTIDO;139;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17439_0005;BLUSA TRICOT GOLA DESLOCADA             ;BLUSA;BLUSA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16609_0005;CALCA MONTARIA RECORTES                 ;CALÇA;CALÇA;119;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.04368_010;BLUSA ALCA DECOTE RENDA                 ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16674_30022;CALCA EST NATUREZA MATCHA               ;CALÇA;CALÇA;109;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.14178_04003;CALCA LAISE                             ;CALÇA;CALÇA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16731_0005;CAMISA CROPPED MANGA BABADO             ;BLUSA;CAMISA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17238_30206;CALCA GGT PANTALONA ESTAMPA NOITE       ;CALÇA;CALÇA;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17324_04319;CROPPED AMARRACAO COSTAS                ;BLUSA;CROPPED;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17239_30204;CALCA RETA ESTAMPA PINCELADA            ;CALÇA;CALÇA;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17032_04000;SANDALIA TIRAS APLIQUES                 ;SAPATO;SANDALIA;179;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17332_30207;CALCA ESTAMPA ONCINHA TANGO             ;CALÇA;CALÇA;169;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17242_30205;SAIA GGT LONGA ESTAMPA HERA             ;SAIA;SAIA;339;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17334_30203;BLUSA VIVOS ESTAMPA CAMO                ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16877_0005;REGATA GGT ALONGADA ACABAMENTOS DESFIADO;BLUSA;REGATA;139;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16880_0005;VESTIDO MIDI BUSTO LASTEX               ;VESTIDO;VESTIDO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17078_30204;VESTIDO GGT ESTAMPA PINCELADA MIDI      ;VESTIDO;VESTIDO;479;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17268_0068;COLAR METAL PENDURICALHOS               ;ACESSÓRIO;COLAR;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17094_8242;CASACO CURTO COMFY                      ;CASACO / JAQUETA;CASACO;129;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17036_0024;BLUSA MANGA LONGA RECORTE GOLA TRICOT   ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16734_04329;VESTIDO LONGO RECORTES BORDADO          ;VESTIDO;VESTIDO;199;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17111_0005;SHORT LINHO PALA VIES                   ;BERMUDA /SHORT;SHORT;139;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16736_0005;VESTIDO LONGO BORDADO AQUARELA          ;VESTIDO;VESTIDO;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16742_0005;VESTIDO MIDI PALA PREGAS                ;VESTIDO;VESTIDO;159;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17116_0068;BRINCO ARGOLA METAL ACHATADO            ;ACESSÓRIO;BRINCO;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17125_04328;BLUSA SEM MANGA CANELADA GOLA           ;BLUSA;BLUSA;59;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16915_04329;BLUSA PALA BOTOES                       ;BLUSA;BLUSA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16797_04328;CALCA CANELADA MIX DE LISTRAS           ;CALÇA;CALÇA;109;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.16750_0005;CALCA LISTRA BAUHAUS PRETO              ;CALÇA;CALÇA;179;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17450_04329;BLUSA TRICOT LUREX RAINBOW              ;BLUSA;BLUSA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17301_30211;VESTIDO MIDI ESTAMPA PEONIA             ;VESTIDO;VESTIDO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17140_0068;COLAR CORRENTE ELEMENTO METAL           ;ACESSÓRIO;COLAR;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17305_04000;CINTO TIRAS CAMURCA QUADRIL             ;ACESSÓRIO;CINTO;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16812_0015;SAIA MIDI LISTRA TORONTO FILO           ;SAIA;SAIA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16653_04317;CALCA LISTRA BAUHAUS                    ;CALÇA;CALÇA;169;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.11230_038;VESTIDO CURTO ALCA FINA CAMADAS BABADO  ;VESTIDO;VESTIDO;219;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16763_0005;BLUSA CHATON CAVA                       ;BLUSA;BLUSA;89;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.07184_019;VESTIDO MIDI SAN JUAN                   ;VESTIDO;VESTIDO;223;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17052_0015;VESTIDO MANGA LONGA JOGO DE LISTRAS     ;VESTIDO;VESTIDO;119;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.05554_055;BLAZER FIO TINTO                        ;CASACO / JAQUETA;BLAZER;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16584_30022;BLUSA MANGA CURTA NATUREZA MATCHA       ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.11666_2733;CALCA TRICOLINE AMARRACAO               ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.17312_30207;VESTIDO ESTAMPA ONCINHA TANGO           ;VESTIDO;VESTIDO;199;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.11339_019;VESTIDO MIDI ESTAMPA RELICARIO          ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16654_30022;VESTIDO LONGO ESTAMPA NATUREZA MATCHA   ;VESTIDO;VESTIDO;179;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.17317_30209;BATA ESTAMPA LISTRA POA                 ;BLUSA;BATA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16305_04061;BLUSA DECOTE V                          ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16555_0024;BLUSA TRICOT MIX PONTOS                 ;BLUSA;BLUSA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16497_0024;CASACO TRICOT PONTO RENDADO             ;CASACO / JAQUETA;CASACO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15919_30006;BLUSA LAISE ESTAMPA CROCHE              ;BLUSA;BLUSA;219;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16096_0091;SHORT JEANS AMPLO ZIGUE ZAGUE ESCURO    ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15920_30037;CALCA ESTAMPA BELA                      ;CALÇA;CALÇA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15839_0024;BLUSA DETALHE BOTOES                    ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16365_30032;VESTIDO MIDI ESTAMPA TIGRE              ;VESTIDO;VESTIDO;439;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16367_04328;BLUSA ALCA GODE                         ;BLUSA;BLUSA;119;1;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 04;29.15793_04063;COLAR MICANGA MEDALHAS OURO             ;ACESSÓRIO;COLAR;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15951_2614;JAQUETA BOLSOS                          ;CASACO / JAQUETA;JAQUETA;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16118_0005;REGATA OVER BASICA                      ;BLUSA;REGATA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15897_0005;CALCA CENOURA COS PESPONTO BOCA         ;CALÇA;CALÇA;139;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16048_0005;CALCA COS AMARRACAO                     ;CALÇA;CALÇA;159;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.15953_04302;SAIA LAPIS FAIXA BORDADO                ;SAIA;SAIA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16312_0024;VESTIDO MIDI BARRA BABADO               ;VESTIDO;VESTIDO;269;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15826_0253;BRINCO PEDRAS CRISTAL                   ;ACESSÓRIO;BRINCO;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16501_8240;CASACO TRICOT LISTRAS 3D                ;CASACO / JAQUETA;CASACO;229;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16126_04067;CASACO CURTO COMFY                      ;CASACO / JAQUETA;CASACO;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16526_04329;BLUSA TRICOT DESAGULHADA BICOLOR        ;BLUSA;BLUSA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15781_04074;SHORT BOTAO DUPLO                       ;BERMUDA /SHORT;SHORT;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16349_04328;JAQUETA SARJA RECORTES COTELE           ;CASACO / JAQUETA;JAQUETA;249;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16405_0001;CALCA WIDE SARJA RECORTE BICOLOR        ;CALÇA;CALÇA;159;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.15852_04304;VESTIDO LONGO OMBRO ESTRUTURADO         ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16475_04323;BLUSA TRICOT PULL                       ;BLUSA;BLUSA;249;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.15925_30015;CAMISA ESTAMPA CERDA                    ;BLUSA;CAMISA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15940_30004;BLUSA MANGA 7/8 ESTAMPA MOSAICO         ;BLUSA;BLUSA;99;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.15837_04302;VESTIDO MIDI BICOLOR MANGA BUFANTE      ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16430_0091;CALCA JEANS SKINNY STONE                ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16488_067;BLUSA TRICOT RAYON FRANJAS              ;BLUSA;BLUSA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15789_0024;VESTIDO MIDI LINHO BUSTO BORDADO        ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16067_0024;BLUSA GOLA COM BORDADO MANGA            ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16263_0068;ESCAPULARIO METAL CORACAO BICOLOR       ;ACESSÓRIO;ESCAPULARIO;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16442_04014;BLUSA CREPE SEM MANGA PATI PESPONTADA   ;BLUSA;BLUSA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16326_30018;TOP ESTAMPA MOBILE                      ;BLUSA;TOP;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16272_0024;SHORT EVASE RECORTE COSTAS              ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16278_0091;CALCA JEANS RETA POA METAL              ;CALÇA;CALÇA;269;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.15912_0005;BLUSA SEM MANGA GOLA CANELADO           ;BLUSA;BLUSA;69;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.15882_00082;BLUSA MANGA CURTA LISTRA BORD BOCA      ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15886_0001;BLUSA MANGA CURTA DECOTE ROLICO         ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15913_0005;BLUSA MANGA LONGA CANELADA GOLA ALTA    ;BLUSA;BLUSA;89;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16552_0005;JAQUETA BLACK JEANS                     ;CASACO / JAQUETA;JAQUETA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16289_0091;MACACAO JEANS MANGA BUFANTE             ;MACACAO;MACACAO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15800_24667;TOP ESTAMPA PORCELANA E                 ;BLUSA;TOP;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.16467_0005;SHORT PESPONTO CONTRASTANTE             ;BERMUDA /SHORT;SHORT;239;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.16040_30011;JAQUETA ESTAMPA CONFETE PRETO           ;CASACO / JAQUETA;JAQUETA;359;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15463_0024;MACACAO DETALHE NO METAL                ;MACACAO;MACACAO;339;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14553_04013;BRINCO MICANGA QUADRICULADA             ;ACESSÓRIO;BRINCO;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15615_04067;BLUSA CREPE DECOTE V DETALHE BOLAS      ;BLUSA;BLUSA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14935_0024;BLUSA TRICOT INTARSIA EST ENAMORADA     ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14942_04068;CALCA LISTRA VALLARTA                   ;CALÇA;CALÇA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14945_04068;CROPPED LISTRA VALLARTA                 ;BLUSA;CROPPED;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15754_0024;KIMONO LINHO BORDADO                    ;COLETE / KIMONO;KIMONO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14569_04021;BRACELETE RESINA ELEMENTOS FLOR         ;ACESSÓRIO;BRACELETE;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14957_27573;VESTIDO MIDI ESTAMPA LOSAS              ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14826_27564;VESTIDO ESTAMPA PISCINA FLAMINGO        ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14586_04018;BRINCO RESINA ELEMENTOS FLOR            ;ACESSÓRIO;BRINCO;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14855_27563;BLUSA ESTAMPA SIRENA                    ;BLUSA;BLUSA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14969_0024;CASACO TRICOT TELA COM BARBICACHOS      ;CASACO / JAQUETA;CASACO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15496_0024;VESTIDO VISCOSE DETALHE METAL MIDI      ;VESTIDO;VESTIDO;339;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14602_04010;BLUSA MANGA LONGA DECOTE RECHEIO        ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14608_04001;SHORT ROLOTE AMARRACAO                  ;BERMUDA /SHORT;SHORT;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14923_27571;CALCA ESTAMPA PEIXE                     ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14318_741;BLUSA BASICA DECOTE V                   ;BLUSA;BLUSA;39;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15364_0005;CALCA PANTACOURT PALA BORDADO BOLA      ;CALÇA;CALÇA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14997_04062;CALCA BARRA TRANSPASSE                  ;CALÇA;CALÇA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14999_27554;SHORT ESTAMPA MARIETA                   ;BERMUDA /SHORT;SHORT;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15425_04060;BLUSA AMARRACAO COSTAS                  ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15010_27575;VESTIDO LONGO ESTAMPA CALENDULA OFF     ;VESTIDO;VESTIDO;149;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 04;29.15439_27590;CALCA ALGODAO ESTAMPA NAUTICA WIDE LEG  ;CALÇA;CALÇA;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14850_27413;TOP BABADO ESTAMPA JARDINES PRETO       ;BLUSA;TOP;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15458_27662;TOP ALGODAO LISTRADO ALCINHA FINA       ;BLUSA;TOP;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14633_1652;CALCA ZIPER FRENTE                      ;CALÇA;CALÇA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15037_27580;BLUSA ESTAMPA CIRCULO                   ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15481_27591;SHORT ESTAMPA DRINK PRETO               ;BERMUDA /SHORT;SHORT;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15486_27589;VESTIDO GGT VISCOSE ESTAMPA RAIA LONGO  ;VESTIDO;VESTIDO;479;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15043_27578;SHORT ESTAMPA CONCHA                    ;BERMUDA /SHORT;SHORT;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15574_04065;BOLSA TACHAS E  BARBICACHOS             ;BOLSA;BOLSA;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14641_04021;ANEL METAL OURICO                       ;ACESSÓRIO;ANEL;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14525_0068;ANEL QUADRADO LISTRADO BICOLOR          ;ACESSÓRIO;ANEL;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14320_0005;BLUSA BASICA DETALHE BICOLOR            ;BLUSA;BLUSA;39;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14529_04013;PULSEIRA MICANGA QUADRICULADA           ;ACESSÓRIO;PULSEIRA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14673_27270;TOP ESTAMPA TULIPAS                     ;BLUSA;TOP;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15080_0024;BLUSA SILK LA SERENA                    ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15082_27411;VESTIDO MIDI ESTAMPA FLOREIO            ;VESTIDO;VESTIDO;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15350_04076;VESTIDO MIDI ESTONADO BORDADO           ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14687_04022;VESTIDO GGT FRENTE UNICA                ;VESTIDO;VESTIDO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14397_27249;VESTIDO MIDI ESTAMPA PALOMITAS          ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15111_04068;COLETE SARJA TIE  DYE                   ;COLETE / KIMONO;COLETE;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14810_27413;CALCA ESTAMPA JARDINES PRETO            ;CALÇA;CALÇA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14692_04035;BRACELETE RESINA ELEMENTOS FLOR         ;ACESSÓRIO;BRACELETE;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15380_04068;COLAR CORRENTE PEDRA UNICA              ;ACESSÓRIO;COLAR;39;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14326_27274;BLUSA MANGA ESTAMPA GUADALUPE           ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15125_0091;CALCA JEANS PANTALONA MIX CADARCO       ;CALÇA;CALÇA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14265_04001;VESTIDO LONGO BABADO LASTEX             ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14438_27278;MACACAO ESTAMPA ENAMORADOS              ;MACACAO;MACACAO;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15133_0091;SHORT JEANS CADARCO                     ;BERMUDA /SHORT;SHORT;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14473_27301;MACACAO ESTAMPA CHIPOTLE                ;MACACAO;MACACAO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14333_04018;SHORT AMARRACAO LATERAL                 ;BERMUDA /SHORT;SHORT;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14494_04002;REGATA CANELADA DECOTE U                ;BLUSA;REGATA;49;1;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 04;29.14853_27418;TOP ESTAMPA TABASCO                     ;BLUSA;TOP;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14348_0005;BLUSA PEPLUM AMARRACAO                  ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14730_2614;CALCA PANTALONA COS FRANZIDO            ;CALÇA;CALÇA;219;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14856_27414;SAIA MIDI ESTAMPA KILIM AMARANTO        ;SAIA;SAIA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14348_04003;BLUSA PEPLUM AMARRACAO                  ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15464_27589;TOP DUPLO FRANZIDO BORDADO ESTAMPA RAIA ;BLUSA;TOP;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15189_0024;BLUSA DECOTE E CAVA RETILINEA           ;BLUSA;BLUSA;69;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.14193_27299;SAIA MIDI ESTAMPA ENAMORADOS            ;SAIA;SAIA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14237_0005;SANDALIA MULE LISTRADA                  ;SAPATO;SANDALIA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15484_27597;VESTIDO ESTAMPA FAIXA ALCAS BOLAS MIDI  ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14742_0024;REGATA ALCA BASIC                       ;BLUSA;REGATA;39;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15612_04070;BLUSA CREPE ALCINHA DUPLA DECOTE V      ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14382_27274;VESTIDO CURTO ESTAMPA GUADALUPE         ;VESTIDO;VESTIDO;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.14520_0068;ANEL METAL CABECA ONCA                  ;ACESSÓRIO;ANEL;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.14278_0091;SHORT JEANS CLOCHARD PONTEIRA           ;BERMUDA /SHORT;SHORT;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15631_27593;VESTIDO GGT ESTAMPA SERPENTE MIDI       ;VESTIDO;VESTIDO;499;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15246_00005;VESTIDO MIDI LISTRADO COM PALA          ;VESTIDO;VESTIDO;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 04;29.15635_27596;BERMUDA ESTAMPA COZUMEL                 ;BERMUDA /SHORT;BERMUDA;199;1;SEM FOTO;SEM FOTO;0
LOJA 04;29.15247_27600;VESTIDO MIDI BORDADO ORNAMENTO          ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 04;29.15300_04076;BLUSA SILK DALIA                        ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
